genus,family
Lowellia,Asteraceae
Lowsonara,Orchidaceae
Loxania,Loranthaceae
Loxomorchis,Orchidaceae
Loxophyllum,Gesneriaceae
Loxoptera,Brassicaceae
Loxostachys,Poaceae
Loxostemon,Brassicaceae
Luascotia,Orchidaceae
Luciliopsis,Asteraceae
Ludolphia,Poaceae
Lueranthos,Orchidaceae
Luerella,Orchidaceae
Lugoa,Asteraceae
Lugonia,Apocynaceae
Luicentrum,Orchidaceae
Luichilus,Orchidaceae
Luinetia,Orchidaceae
Luinopsis,Orchidaceae
Luisanda,Orchidaceae
Luivanetia,Orchidaceae
Lumanaja,Euphorbiaceae
Lundellia,Acanthaceae
Lunellia,Plantaginaceae
Luntia,Euphorbiaceae
Lupinophyllum,Fabaceae
Lupulus,Cannabaceae
Lustrinia,Acanthaceae
Lutherara,Orchidaceae
Luxemburgieae,Ochnaceae
Lyauteya,Fabaceae
Lycasteria,Orchidaceae
Lychnophorella,Asteraceae
Lycioserissa,Rubiaceae
Lycobyana,Orchidaceae
Lycomela,Solanaceae
Lycopodion,Selaginellaceae
Lygistrum,Rubiaceae
Lygistum,Rubiaceae
Lygodisodea,Rubiaceae
Lymanara,Orchidaceae
Lyncea,Orobanchaceae
Lyonara,Orchidaceae
Lyraea,Orchidaceae
Lysias,Orchidaceae
Lysiclesia,Ericaceae
Lysiella,Orchidaceae
Lysimachusa,Primulaceae
Lysimnia,Orchidaceae
Lytoagrus,Arecaceae
Lytoneuron,Pteridaceae
Mabola,Ebenaceae
Maborea,Phyllanthaceae
Macania,Annonaceae
Maccoya,Boraginaceae
Maccoyara,Orchidaceae
Macdonaldia,Orchidaceae
Macdougalia,Asteraceae
Macfadyena,Bignoniaceae
Macgregorianthus,Thymelaeaceae
Machadoa,Passifloraceae
Machaerocarpus,Alismataceae
Machaerocereus,Cactaceae
Mackeea,Arecaceae
Mackenia,Apocynaceae
Macklottia,Myrtaceae
Maclellanara,Orchidaceae
Maclemoreara,Orchidaceae
Macludrania,Moraceae
Macomaria,Orchidaceae
Macoucoua,Aquifoliaceae
Macradesa,Orchidaceae
Macrandria,Rubiaceae
Macranthisiphon,Bignoniaceae
Macranthus,Fabaceae
Macreightia,Ebenaceae
Macroberlinia,Fabaceae
Macrobia,Crassulaceae
Macroblepharus,Poaceae
Macrobriza,Poaceae
Macrocarpium,Cornaceae
Macrocatalpa,Bignoniaceae
Macrochaeta,Poaceae
Macrochaetium,Cyperaceae
Macrochilus,Orchidaceae
Macrochlaena,Apiaceae
Macrochordion,Bromeliaceae
Macrocladus,Arecaceae
Macrocroton,Euphorbiaceae
Macrodiscus,Bignoniaceae
Macrolepis,Orchidaceae
Macromyrtus,Myrtaceae
Macronax,Poaceae
Macropertya,Asteraceae
Macrophloga,Arecaceae
Macrophthalmia,Moraceae
Macroplectrum,Orchidaceae
Macropodandra,Buxaceae
Macropsidium,Myrtaceae
Macrorhynchus,Asteraceae
Macroscapa,Asparagaceae
Macrosciadium,Apiaceae
Macroselinum,Apiaceae
Macrosepalum,Crassulaceae
Macrosiphonia,Apocynaceae
Macrostachya,Poaceae
Macrostegia,Lamiaceae
Macrostemon,Plantaginaceae
Macrostigmatella,Brassicaceae
Macrostomium,Orchidaceae
Macroule,Fabaceae
Madangia,Apocynaceae
Madisonia,Orchidaceae
Maekawaea,Fabaceae
Maelenia,Orchidaceae
Maesoluma,Sapotaceae
Mafekingia,Apocynaceae
Mafureira,Meliaceae
Maga,Malvaceae
Magallana,Tropaeolaceae
Maguirea,Araceae
Mahafalia,Apocynaceae
Mahagoni,Meliaceae
Mahea,Sapotaceae
Mahya,Lamiaceae
Maierocactus,Cactaceae
Mailamaiara,Orchidaceae
Maillea,Poaceae
Maizilla,Poaceae
Majepea,Oleaceae
Majorana,Lamiaceae
Majoranamaracus,Lamiaceae
Malacantha,Sapotaceae
Malachadenia,Orchidaceae
Malacmaea,Malpighiaceae
Malacurus,Poaceae
Malaifilix,Tectariaceae
Malanthos,Melastomataceae
Malasia,Moraceae
Malcomia,Brassicaceae
Malea,Ericaceae
Malidra,Myrtaceae
Malinvaudia,Apocynaceae
Mallea,Meliaceae
Mallophora,Lamiaceae
Mallostoma,Rubiaceae
Mallotonia,Boraginaceae
Mallotopus,Asteraceae
Malouetiella,Apocynaceae
Maloutchia,Myristicaceae
Malpighiantha,Malpighiaceae
Maltea,Poaceae
Mamboga,Rubiaceae
Mamillaria,Cactaceae
Mamillopsis,Cactaceae
Mammariella,Cactaceae
Mammilaria,Cactaceae
Mamorea,Burmanniaceae
Mancanilla,Euphorbiaceae
Mancinella,Euphorbiaceae
Mandelorna,Poaceae
Mandioca,Euphorbiaceae
Manganaroa,Fabaceae
Mangium,Rhizophoraceae
Manglietiastrum,Magnoliaceae
Manglilla,Primulaceae
Mangostana,Clusiaceae
Manihotoides,Euphorbiaceae
Manilkariopsis,Sapotaceae
Mannaphorus,Oleaceae
Manongarivea,Sapindaceae
Mapaniopsis,Cyperaceae
Mapira,Poaceae
Mappa,Euphorbiaceae
Mapuchea,Boraginaceae
Maralia,Araliaceae
Marara,Arecaceae
Marcuccia,Annonaceae
Marcuskochia,Brassicaceae
Marenopuntia,Cactaceae
Marenteria,Annonaceae
Margaris,Rubiaceae
Marginariopsis,Polypodiaceae
Mariarisqueta,Orchidaceae
Mariscopsis,Cyperaceae
Marisculus,Cyperaceae
Maritimocereus,Cactaceae
Marlea,Cornaceae
Marlieriopsis,Myrtaceae
Marlothia,Rhamnaceae
Marniera,Cactaceae
Marquisia,Rubiaceae
Marshallfieldia,Melastomataceae
Marsilaea,Salviniaceae
Marssonia,Gesneriaceae
Marsupiaria,Orchidaceae
Martensia,Zingiberaceae
Martha,Rubiaceae
Martia,Clusiaceae
Martiella,Loranthaceae
Martiusia,Fabaceae
Marywildea,Araucariaceae
Masakia,Celastraceae
Mascarena,Arecaceae
Maschalanthe,Rubiaceae
Maschalocorymbus,Rubiaceae
Masmenia,Brassicaceae
Massangea,Bromeliaceae
Massia,Poaceae
Massoia,Lauraceae
Mastichodendron,Sapotaceae
Mastigion,Orchidaceae
Mastosuke,Moraceae
Mateatia,Malvaceae
Matrella,Poaceae
Matsumuria,Gesneriaceae
Mattuschkaea,Rubiaceae
Mattuschkea,Rubiaceae
Matudacalamus,Poaceae
Maturna,Orchidaceae
Mauranthe,Arecaceae
Maxillacaste,Orchidaceae
Maximoviczia,Cyperaceae
Maximovicziella,Cyperaceae
Maximowiczia,Cucurbitaceae
Maximowicziella,Cyperaceae
Maymoirara,Orchidaceae
Mays,Poaceae
Mayzea,Poaceae
Mcdadea,Acanthaceae
Mearnsia,Myrtaceae
Meciclis,Orchidaceae
Meckelia,Malpighiaceae
Mecosa,Orchidaceae
Medea,Euphorbiaceae
Medicia,Gelsemiaceae
Mediocereus,Cactaceae
Mediorebutia,Cactaceae
Medusather,Poaceae
Medusea,Euphorbiaceae
Meehaniopsis,Lamiaceae
Megabaria,Phyllanthaceae
Megabotrya,Rutaceae
Megacarpha,Rubiaceae
Megalobivia,Cactaceae
Megalonium,Crassulaceae
Megalopanax,Araliaceae
Megalopus,Rubiaceae
Megalostylis,Euphorbiaceae
Megaphyllum,Rubiaceae
Megapleilis,Gesneriaceae
Megarrhena,Cyperaceae
Megastoma,Boraginaceae
Megozipa,Lentibulariaceae
Mehraea,Gentianaceae
Meialisa,Euphorbiaceae
Meiandra,Melastomataceae
Meioluma,Sapotaceae
Meiomeria,Amaranthaceae
Meionandra,Rubiaceae
Meiota,Arecaceae
Meisteria,Ericaceae
Melaleucon,Myrtaceae
Melandryum,Caryophyllaceae
Melanidion,Brassicaceae
Melanocalyx,Campanulaceae
Melanocarpum,Amaranthaceae
Melanoleuca,Myrtaceae
Melanosticta,Fabaceae
Melanthes,Phyllanthaceae
Melanthesopsis,Phyllanthaceae
Melchiora,Pentaphylacaceae
Meliandra,Melastomataceae
Melidiscus,Cleomaceae
Melinum,Poaceae
Meliopsis,Oleaceae
Melio-Schinzia,Meliaceae
Melio-schinzia,Meliaceae
Melloa,Bignoniaceae
Melloca,Basellaceae
Mellouia,Cucurbitaceae
Melomphis,Asparagaceae
Meloneura,Lentibulariaceae
Melopepo,Cucurbitaceae
Melothrianthus,Cucurbitaceae
Melvilla,Lythraceae
Menabea,Apocynaceae
Menadena,Orchidaceae
Menadenium,Orchidaceae
Menarda,Phyllanthaceae
Mendezia,Asteraceae
Mendoncella,Orchidaceae
Menephora,Orchidaceae
Mengea,Amaranthaceae
Menodoropsis,Oleaceae
Menstruocalamus,Poaceae
Mentodendron,Myrtaceae
Meoschium,Poaceae
Merathrepta,Poaceae
Mercadoa,Euphorbiaceae
Mercuriastrum,Euphorbiaceae
Meresaldia,Apocynaceae
Meriana,Melastomataceae
Mericocalyx,Rubiaceae
Meringogyne,Apiaceae
Meringurus,Poaceae
Merinogyne,Apiaceae
Merisachne,Poaceae
Merismia,Loranthaceae
Merismostigma,Rubiaceae
Merostela,Meliaceae
Mesandrinia,Euphorbiaceae
Mesanthus,Restionaceae
Mesoamerantha,Bromeliaceae
Mesocapparis,Capparaceae
Mesoclastes,Orchidaceae
Mesodactylis,Orchidaceae
Mesoglossum,Orchidaceae
Mesona,Lamiaceae
Mesopanax,Araliaceae
Mesoreanthus,Brassicaceae
Messersmidia,Boraginaceae
Metabriggsia,Gesneriaceae
Metachilum,Orchidaceae
Metadacrydium,Podocarpaceae
Metamyriactis,Asteraceae
Metasasa,Poaceae
Metasocratea,Arecaceae
Methysticodendron,Solanaceae
Metoxypetalum,Apocynaceae
Mettenia,Peraceae
Metula,Loranthaceae
Mexicoa,Orchidaceae
Meynia,Rubiaceae
Mezierea,Begoniaceae
Meziothamnus,Bromeliaceae
Mezleria,Campanulaceae
Mezochloa,Poaceae
Micagrostis,Poaceae
Michaelmoelleria,Gesneriaceae
Michelaria,Poaceae
Micheliella,Lamiaceae
Micholitzara,Orchidaceae
Mickelopteris,Pteridaceae
Micraeschynanthus,Gesneriaceae
Microbambus,Poaceae
Microbignonia,Bignoniaceae
Microcala,Gentianaceae
Microcardamum,Brassicaceae
Microcasia,Araceae
Microchonea,Apocynaceae
Microcirus,Rutaceae
Microcitronella,Rutaceae
Micrococos,Arecaceae
Microcoelum,Arecaceae
Microculcas,Araceae
Microdesmia,Chrysobalanaceae
Microelus,Phyllanthaceae
Microferus,Polypodiaceae
Microfortunella,Rutaceae
Microgynella,Asteraceae
Microholmesia,Orchidaceae
Microjambosa,Myrtaceae
Microkentia,Arecaceae
Microlobium,Fabaceae
Microlonchoides,Asteraceae
Microluma,Sapotaceae
Micromystria,Brassicaceae
Micronoma,Arecaceae
Micropaegma,Bignoniaceae
Micropapyrus,Cyperaceae
Micropeplis,Amaranthaceae
Micropetalum,Phyllanthaceae
Microphacos,Fabaceae
Microphlebodium,Polypodiaceae
Microphoenix,Arecaceae
Microphysca,Melastomataceae
Microphytanthe,Orchidaceae
Micropogon,Poaceae
Micropteryx,Fabaceae
Micropyxis,Primulaceae
Microschoenus,Juncaceae
Microschwenkia,Solanaceae
Microsemia,Brassicaceae
Microsemma,Thymelaeaceae
Microsepala,Phyllanthaceae
Microsideros,Myrtaceae
Microsisymbrium,Brassicaceae
Microsorium,Polypodiaceae
Microsplenium,Rubiaceae
Microstegnus,Cyatheaceae
Microstelma,Apocynaceae
Microstephanus,Apocynaceae
Microstephium,Asteraceae
Microstrobos,Podocarpaceae
Microtheca,Orchidaceae
Microthuareia,Poaceae
Microtrichia,Asteraceae
Miegia,Poaceae
Miersiophyton,Menispermaceae
Migandra,Arecaceae
Mildbraediochloa,Poaceae
Miliarium,Poaceae
Miliastrum,Poaceae
Millegrana,Linaceae
Milpasia,Orchidaceae
Milpilia,Orchidaceae
Miltada,Orchidaceae
Miltadium,Orchidaceae
Miltassia,Orchidaceae
Miltonioda,Orchidaceae
Miltonioides,Orchidaceae
Milula,Amaryllidaceae
Mimela,Asteraceae
Mina,Convolvulaceae
Minicolumna,Orchidaceae
Minuopsis,Caryophyllaceae
Minutalia,Phyllanthaceae
Minutia,Oleaceae
Miphragtes,Poaceae
Mirabellia,Euphorbiaceae
Mirandaceltis,Cannabaceae
Mirandopsis,Orchidaceae
Mirmau,Selaginellaceae
Mirmecodia,Rubiaceae
Mirobalanus,Phyllanthaceae
Miscantharum,Poaceae
Mischobulbon,Orchidaceae
Mischophloeus,Arecaceae
Misiessya,Urticaceae
Misodendron,Misodendraceae
Mitellastra,Saxifragaceae
Mitopetalum,Orchidaceae
Mitophyllum,Brassicaceae
Mitozus,Apocynaceae
Mitrastigma,Rubiaceae
Mitrastylus,Ericaceae
Mitratheca,Rubiaceae
Mitrophora,Caprifoliaceae
Mitropsidium,Myrtaceae
Mitrosicyos,Cucurbitaceae
Mitscherlichia,Begoniaceae
Mitwabochloa,Poaceae
Mixandra,Sapotaceae
Mixis,Orchidaceae
Mixtecalia,Asteraceae
Mizonia,Amaryllidaceae
Mizutara,Orchidaceae
Mnianthus,Podostemaceae
Mniothamnea,Bruniaceae
Mocanera,Dipterocarpaceae
Mocinna,Caricaceae
Modestia,Asteraceae
Moeroris,Phyllanthaceae
Moghania,Fabaceae
Mogorium,Oleaceae
Moirara,Orchidaceae
Mokara,Orchidaceae
Moldavica,Lamiaceae
Moldenkea,Amaryllidaceae
Moldenkeanthus,Eriocaulaceae
Molinerella,Poaceae
Mollera,Asteraceae
Mommsenia,Melastomataceae
Monachochlamys,Acanthaceae
Monachyron,Poaceae
Monactineirma,Passifloraceae
Monactinocephalus,Asteraceae
Monadelpha,Euphorbiaceae
Monadelphanthus,Rubiaceae
Monadenia,Orchidaceae
Monandraira,Poaceae
Monanthella,Crassulaceae
Monanthochilus,Orchidaceae
Monanthos,Orchidaceae
Monathera,Poaceae
Monebia,Salvadoraceae
Monella,Amaryllidaceae
Monerma,Poaceae
Monguia,Euphorbiaceae
Monilia,Poaceae
Monilicarpa,Capparaceae
Monimiastrum,Myrtaceae
Monium,Poaceae
Monixus,Orchidaceae
Monnieria,Rutaceae
Monocardia,Plantaginaceae
Monocelastrus,Celastraceae
Monochaete,Poaceae
Monocladus,Poaceae
Monodiella,Gentianaceae
Monomesia,Boraginaceae
Monopanax,Araliaceae
Monophrynium,Marantaceae
Monoplegma,Fabaceae
Monopogon,Poaceae
Monopyrena,Verbenaceae
Monorchis,Orchidaceae
Monoschisma,Fabaceae
Monosemion,Fabaceae
Monosoma,Meliaceae
Monostachya,Poaceae
Monostemon,Poaceae
Monotheca,Sapotaceae
Monotris,Orchidaceae
Monotropanthum,Ericaceae
Monoxora,Myrtaceae
Monroa,Poaceae
Montagueia,Araliaceae
Montamans,Rubiaceae
Montbretiopsis,Iridaceae
Montelia,Amaranthaceae
Monteverdia,Celastraceae
Monustes,Orchidaceae
Moonara,Orchidaceae
Mooria,Myrtaceae
Mopania,Sapotaceae
Moparia,Fabaceae
Moranothamnus,Berberidaceae
Moratia,Arecaceae
Morawetzia,Cactaceae
Morenia,Arecaceae
Morleya,Apocynaceae
Morolobium,Fabaceae
Morrisiella,Amaranthaceae
Moschoxylum,Meliaceae
Moscosoara,Orchidaceae
Moseleya,Plantaginaceae
Motleya,Rubiaceae
Moultonia,Gesneriaceae
Mouriria,Melastomataceae
Moussoniantha,Gesneriaceae
Mozartia,Myrtaceae
Mozinna,Euphorbiaceae
Muantijamvella,Poaceae
Muantum,Apocynaceae
Mucinaea,Asparagaceae
Mucizonia,Crassulaceae
Muellerolaria,Asteraceae
Muenteria,Bignoniaceae
Muluorchis,Orchidaceae
Munchausia,Lythraceae
Mungos,Rubiaceae
Munroidendron,Araliaceae
Muntafara,Apocynaceae
Murianthe,Sapotaceae
Muricia,Cucurbitaceae
Muriea,Sapotaceae
Murieanthe,Sapotaceae
Murrinea,Myrtaceae
Murtekias,Euphorbiaceae
Murtonia,Fabaceae
Muscarimia,Asparagaceae
Mussatia,Bignoniaceae
Myagropsis,Brassicaceae
Mycaridanthes,Orchidaceae
Mycelis,Asteraceae
Myconia,Gesneriaceae
Mycopteris,Polypodiaceae
Mygalurus,Poaceae
Myoda,Orchidaceae
Myodium,Orchidaceae
Myopsia,Campanulaceae
Myosoton,Caryophyllaceae
Myospyrum,Oleaceae
Myrceugenella,Myrtaceae
Myrciariopsis,Myrtaceae
Myriachaeta,Poaceae
Myriadenus,Fabaceae
Myrianthemum,Melastomataceae
Myriogomphus,Euphorbiaceae
Myriolepis,Plumbaginaceae
Myrmecodendron,Fabaceae
Myrmecolaelia,Orchidaceae
Myrmecosicyos,Cucurbitaceae
Myrmedoma,Rubiaceae
Myrobroma,Orchidaceae
Myrodia,Malvaceae
Myrsiniluma,Sapotaceae
Myrsiphyllum,Asparagaceae
Myrstiphylla,Rubiaceae
Myrstiphyllum,Rubiaceae
Myrthoides,Myrtaceae
Myrthus,Myrtaceae
Myrtilloides,Nothofagaceae
Myrtiluma,Sapotaceae
Myrtobium,Santalaceae
Myrtoleucodendron,Myrtaceae
Mystirophora,Fabaceae
Myuropteris,Polypodiaceae
Mzymtella,Campanulaceae
Nabalu,Araceae
Nabea,Ericaceae
Nabelekia,Poaceae
Nacibaea,Rubiaceae
Nacibea,Rubiaceae
Nagelocarpus,Ericaceae
Nahuatlea,Asteraceae
Nahusia,Onagraceae
Naiadia,Araceae
Naikia,Cyperaceae
Nakagawaara,Orchidaceae
Nakamotoara,Orchidaceae
Naletonia,Rubiaceae
Namibithamnus,Asteraceae
Nanarepenta,Dioscoreaceae
Nandiroba,Cucurbitaceae
Nanhaia,Fabaceae
Nani,Myrtaceae
Nania,Myrtaceae
Nanolirion,Asphodelaceae
Nanopetalum,Phyllanthaceae
Nanozostera,Zosteraceae
Napeodendron,Meliaceae
Napina,Cactaceae
Napoleona,Lecythidaceae
Narduretia,Poaceae
Nardurus,Poaceae
Narega,Rubiaceae
Narenga,Poaceae
Narica,Orchidaceae
Narum,Annonaceae
Naruma,Annonaceae
Nashara,Orchidaceae
Nasonia,Orchidaceae
Nasturtiastrum,Brassicaceae
Nasturtiicarpa,Brassicaceae
Natalanthe,Rubiaceae
Nathusia,Oleaceae
Natschia,Poaceae
Nauenia,Orchidaceae
Naugleara,Orchidaceae
Naumburgia,Primulaceae
Nautochilus,Lamiaceae
Nautophylla,Loganiaceae
Navicularia,Poaceae
Naxiandra,Crypteroniaceae
Nazia,Poaceae
Neanthe,Arecaceae
Neblinaria,Bonnetiaceae
Necalistis,Moraceae
Nectaroscilla,Asparagaceae
Nectaroscordum,Amaryllidaceae
Neeragrostis,Poaceae
Neippergia,Orchidaceae
Nelanaregam,Meliaceae
Neleixa,Rubiaceae
Nelipus,Lentibulariaceae
Nelitris,Myrtaceae
Nellica,Phyllanthaceae
Nemaluma,Sapotaceae
Nemastachys,Poaceae
Nematopogon,Bignoniaceae
Nematosciadium,Apiaceae
Nematostemma,Apocynaceae
Nematostigma,Cannabaceae
Nematuris,Apocynaceae
Nemedra,Meliaceae
Nemodon,Convolvulaceae
Nemoseris,Asteraceae
Nemostylis,Rubiaceae
Nemotopyxis,Onagraceae
Nemuranthes,Orchidaceae
Nengella,Arecaceae
Neoabbottia,Cactaceae
Neoacanthophora,Araliaceae
Neoancistrophyllum,Arecaceae
Neoarytera,Sapindaceae
Neoathyrium,Athyriaceae
Neoaulacolepis,Poaceae
Neobambus,Poaceae
Neobatopus,Orchidaceae
Neobaumannia,Rubiaceae
Neobennettia,Orchidaceae
Neobinghamia,Cactaceae
Neoblechnum,Blechnaceae
Neoboivinella,Sapotaceae
Neobotrydium,Amaranthaceae
Neobreonia,Rubiaceae
Neobrochoneura,Myristicaceae
Neocapparis,Capparaceae
Neocardenasia,Cactaceae
Neocastela,Simaroubaceae
Neochevaliera,Peraceae
Neoclemensia,Orchidaceae
Neocodon,Campanulaceae
Neocracca,Fabaceae
Neocribbia,Orchidaceae
Neocupressus,Cupressaceae
Neodielsia,Fabaceae
Neodonnellia,Commelinaceae
Neodregea,Colchicaceae
Neodunnia,Fabaceae
Neoescobaria,Orchidaceae
Neoferetia,Icacinaceae
Neofranciella,Rubiaceae
Neofriedmannia,Hypoxidaceae
Neogleasonia,Bonnetiaceae
Neogoetzia,Phyllanthaceae
Neogomesia,Cactaceae
Neogomezia,Cactaceae
Neogunnia,Aizoaceae
Neogyne,Orchidaceae
Neohallia,Acanthaceae
Neohenrya,Apocynaceae
Neohickenia,Cactaceae
Neoholstia,Euphorbiaceae
Neohuberia,Lecythidaceae
Neohumbertiella,Malvaceae
Neohusnotia,Poaceae
Neohyptis,Lamiaceae
Neojatropha,Euphorbiaceae
Neokeithia,Apocynaceae
Neokoehleria,Orchidaceae
Neolabatia,Sapotaceae
Neolaria,Asteraceae
Neolauchea,Orchidaceae
Neolaugeria,Rubiaceae
Neolepia,Brassicaceae
Neoleroya,Rubiaceae
Neolindenia,Acanthaceae
Neolindleyella,Rosaceae
Neolophocarpus,Cyperaceae
Neoluffa,Cucurbitaceae
Neomacfadya,Bignoniaceae
Neomandonia,Commelinaceae
Neomangenotia,Burseraceae
Neomanniophyton,Euphorbiaceae
Neomazaea,Rubiaceae
Neomea,Bromeliaceae
Neomimosa,Fabaceae
Neomolinia,Poaceae
Neomphalea,Euphorbiaceae
Neomuellera,Lamiaceae
Neoniphopsis,Polypodiaceae
Neopalissya,Euphorbiaceae
Neopatersonia,Asparagaceae
Neopeltandra,Phyllanthaceae
Neopentanisia,Rubiaceae
Neophloga,Arecaceae
Neophytum,Bromeliaceae
Neopilea,Urticaceae
Neopometia,Sapotaceae
Neopreissia,Amaranthaceae
Neopycnocoma,Euphorbiaceae
Neorapinia,Lamiaceae
Neorosea,Rubiaceae
Neosabicea,Rubiaceae
Neosasamorpha,Poaceae
Neoschimpera,Rubiaceae
Neoschmidea,Rutaceae
Neo-Senea,Cyperaceae
Neosieversia,Rosaceae
Neosloetiopsis,Moraceae
Neostricklandia,Amaryllidaceae
Neostylis,Orchidaceae
Neostyphonia,Anacardiaceae
Neotainiopsis,Orchidaceae
Neotanahashia,Cactaceae
Neotchihatchewia,Brassicaceae
Neothymopsis,Asteraceae
Neotiaceras,Orchidaceae
Neotiorchis,Orchidaceae
Neotreleasea,Commelinaceae
Neotrewia,Euphorbiaceae
Neotribleparia,Woodsiaceae
Neotrigonostemon,Euphorbiaceae
Neotrinia,Poaceae
Neottidium,Orchidaceae
Neotuerckheimia,Bignoniaceae
Neoturczaninovia,Apiaceae
Neo-urbania,Orchidaceae
Neo-Urbania,Orchidaceae
Neouvaria,Annonaceae
Neo-Uvaria,Annonaceae
Neowashingtonia,Arecaceae
Neowawraea,Phyllanthaceae
Neowilliamsia,Orchidaceae
Neowimmeria,Campanulaceae
Neowollastonia,Apocynaceae
Neowormia,Dilleniaceae
Neoxythece,Sapotaceae
Nepenthandra,Euphorbiaceae
Nephranthera,Orchidaceae
Nephrocarpus,Arecaceae
Nephropetalum,Malvaceae
Nephrostylus,Euphorbiaceae
Nerissa,Orchidaceae
Nescidia,Rubiaceae
Nesocrambe,Brassicaceae
Nesodoxa,Araliaceae
Nesodraba,Brassicaceae
Nesoluma,Sapotaceae
Nesothamnus,Asteraceae
Nestoria,Bignoniaceae
Nettlera,Rubiaceae
Nettoa,Malvaceae
Neudorfia,Solanaceae
Neuhofia,Myrtaceae
Neuractis,Asteraceae
Neurolepis,Poaceae
Neurolobium,Apocynaceae
Neurophyllodes,Geraniaceae
Neurosperma,Cucurbitaceae
Neurospermum,Cucurbitaceae
Neurotecoma,Bignoniaceae
Neustruevia,Lamiaceae
Neves-Armondia,Bignoniaceae
Neves-armondia,Bignoniaceae
Nevrilis,Bignoniaceae
Nevrocallis,Pteridaceae
Nevroctola,Poaceae
Nevroloma,Poaceae
Nevrosperma,Cucurbitaceae
Nevskiella,Poaceae
Nezahualcoyotlia,Orchidaceae
Ngara,Orchidaceae
Nicarago,Fabaceae
Nicipe,Asparagaceae
Nicodemia,Scrophulariaceae
Nidus,Orchidaceae
Niedenzua,Euphorbiaceae
Niederleinia,Frankeniaceae
Nienokuea,Orchidaceae
Nietoa,Cucurbitaceae
Nigribicchia,Orchidaceae
Nigromnia,Goodeniaceae
Nimmoia,Meliaceae
Niopa,Fabaceae
Nipa,Arecaceae
Niphopsis,Polypodiaceae
Nipponorchis,Orchidaceae
Niruri,Phyllanthaceae
Nisomenes,Euphorbiaceae
Nispero,Sapotaceae
Nitrosalsola,Amaranthaceae
Niveophyllum,Bromeliaceae
Nivieria,Poaceae
Nobeliodendron,Lauraceae
Nobleara,Orchidaceae
Nobula,Rubiaceae
Nogo,Sapotaceae
Noldeanthus,Oleaceae
Noltia,Ebenaceae
Nonaara,Orchidaceae
Normanboria,Poaceae
Norna,Orchidaceae
Noronhaea,Oleaceae
Northea,Sapotaceae
Northenara,Orchidaceae
Northiopsis,Sapotaceae
Norwoodara,Orchidaceae
Norysca,Clusiaceae
Notelea,Oleaceae
Nothocallitris,Cupressaceae
Nothocarpus,Rubiaceae
Nothocnestis,Centroplacaceae
Nothodissotis,Melastomataceae
Nothoholcus,Poaceae
Notholcus,Poaceae
Nothomyrcia,Myrtaceae
Nothophlebia,Rubiaceae
Nothotaxus,Taxaceae
Notisia,Asteraceae
Notobuxus,Buxaceae
Notodanthonia,Poaceae
Notodontia,Rubiaceae
Notogramme,Pteridaceae
Notogrammitis,Polypodiaceae
Notoniopsis,Asteraceae
Notoptera,Asteraceae
Notosceptrum,Asphodelaceae
Notylidium,Orchidaceae
Nouettea,Apocynaceae
Nouletia,Bignoniaceae
Novatilia,Rubiaceae
Novosieversia,Rosaceae
Nowodworskya,Poaceae
Nubelaria,Caryophyllaceae
Nudilus,Oleaceae
Nuihonia,Ericaceae
Nunnezia,Arecaceae
Nurmonia,Meliaceae
Nyachia,Caryophyllaceae
Nyctelea,Boraginaceae
Nycterianthemum,Aizoaceae
Nycterisition,Sapotaceae
Nycteristion,Sapotaceae
Nyctosma,Orchidaceae
Nymphanthus,Phyllanthaceae
Nzidora,Sapotaceae
Oakes-Amesia,Orchidaceae
Oakes-amesia,Orchidaceae
Obbea,Rubiaceae
Ocalia,Euphorbiaceae
Ocampoa,Orchidaceae
Oceaniopteris,Blechnaceae
Oceanopteris,Blechnaceae
Ochetocarpus,Loasaceae
Ochranthe,Staphyleaceae
Ochroluma,Sapotaceae
Ochronerium,Apocynaceae
Ochrothallus,Sapotaceae
Ochyrella,Orchidaceae
Ocimastrum,Onagraceae
Octadesmia,Orchidaceae
Octandrorchis,Orchidaceae
Octoclinus,Cupressaceae
Octodon,Rubiaceae
Octomeron,Lamiaceae
Octosepalum,Menispermaceae
Octospermum,Euphorbiaceae
Octotheca,Araliaceae
Ocyroe,Asteraceae
Odonectis,Orchidaceae
Odonostephana,Apocynaceae
Odontandra,Meliaceae
Odonteilema,Euphorbiaceae
Odontioda,Orchidaceae
Odontobrassia,Orchidaceae
Odontocyclus,Brassicaceae
Odontomanes,Hymenophyllaceae
Odontonemella,Acanthaceae
Odontonia,Orchidaceae
Odontopteris,Lygodiaceae
Odontorettia,Orchidaceae
Odontosiphon,Meliaceae
Odontostelma,Apocynaceae
Odontostemum,Tecophilaeaceae
Odontostigma,Acanthaceae
Odontostyles,Orchidaceae
Odontotecoma,Bignoniaceae
Odontychium,Zingiberaceae
Odotalon,Euphorbiaceae
Odyendea,Simaroubaceae
Oedipachne,Poaceae
Oenosciadium,Apiaceae
Oenotheridium,Onagraceae
Oerstedianthus,Primulaceae
Ogygia,Orchidaceae
Ohigginsis,Rubiaceae
Oistanthera,Apocynaceae
Okaara,Orchidaceae
Oleiocarpon,Fabaceae
Olgasis,Orchidaceae
Oligobotrya,Asparagaceae
Oligogynium,Araceae
Oligolobos,Hydrocharitaceae
Oligoscias,Araliaceae
Oligostemon,Fabaceae
Olisbaea,Melastomataceae
